textid	pair	text	label
2308	This example is Business	(Sports Network) - Jason Schmidt once again goes for his 16th victory tonight when the wild card-hopeful San Francisco Giants conclude a three-game series with the Colorado Rockies at SBC Park.	CONTRADICTION
2309	This example is Sci/Tech	 SOUTH BEND, Ind., (Sports Network) - The University of  Notre Dame has named New England Patriots assistant Charlie  Weis its 28th football coach. Weis, who will the fired Tyrone  Willingham, will be introduced at a press conference Monday at  11 a.m. (et).	CONTRADICTION
2310	This example is Sci/Tech	Worldwide Restaurant Concepts sounds like a company that is putting itself up for sale.	CONTRADICTION
2311	This example is Business	 MEMPHIS, Tenn. (Sports Network) - Mike Fratello returned to  the NBA coaching ranks Thursday when the Memphis Grizzlies  selected the former Atlanta Hawks and Cleveland Cavaliers coach  as their new head coach.	CONTRADICTION
2312	This example is Business	The European Union has broken international trade rules by subsidizing sugar producers, the World Trade Organization ruled Friday.	CONTRADICTION
2313	This example is World	SPACE.com - Wednesday, Sept. 22 marks what scientists call the fall equinox in the Northern \  Hemisphere, when night and day are of equal length and cooler weather is on \  the way -- if it hasn't already arrived.	CONTRADICTION
2314	This example is World	 PITTSBURGH (Sports Network) - The Pittsburgh Pirates agreed  to terms Thursday with closer Jose Mesa on a one-year contract,  with a club option for 2006.	CONTRADICTION
2315	This example is Sci/Tech	PC World - Xine media player takes advantage of video accelerators in Via chipsets.	CONTRADICTION
2316	This example is Sci/Tech	Paris, France (Sports Network) - Paris Saint Germain suffered an embarrassing home draw to St. Etienne Sunday, 2-2. PSG is winless in four games so far this season, and has only earned draws against two promoted squads.	CONTRADICTION
2317	This example is Business	WORLD No.1 Roger Federer put on a punishing display of power tennis to defeat Lleyton Hewitt 6-0 7-6 (7-3) 6-0 in the US Open men #39;s final today.	CONTRADICTION
2318	This example is World	(Sports Network) - The Boston Red Sox acquired pitcher Curt Schilling in the offseason so they would be able to experience the jubilation of finally winning a World Series for the first time since 1918.	CONTRADICTION
2319	This example is Business	St. Louis, MO (Sports Network) - Offensive tackle Orlando Pace ended his holdout by signing a one-year, \$7.02 million contract with the St.	CONTRADICTION
2320	This example is Sci/Tech	FRIDAY COLLEGE BASKETBALL/MEN 7:30 p.m. -- Memphis at Purdue, ESPN2 PRO BASKETBALL 7:30 p.m. -- Celtics vs. Toronto at the FleetCenter, FSN, WWZN (1510) 8 p.m. -- Detroit at San Antonio, ESPN 10:30 p.m. -- Indiana at Sacramento, ESPN BOXING 9:30 p.m. -- Friday Night Fights at Atlantic City: Rocky Juarez vs. Guty Espadas Jr. (featherweights), ESPN2 GOLF 1:30 p.m. ...	CONTRADICTION
2321	This example is Sports	PC World - Updated antivirus software for businesses adds intrusion prevention features.	CONTRADICTION
2322	This example is Sci/Tech	Munich, Germany (Sports Network) - Claudio Pizarro returned from injury and scored twice in Bayern Munich #39;s 2-0 win over Bundesliga leaders Wolfsburg.	CONTRADICTION
2323	This example is Sci/Tech	Atlanta, GA (Sports Network) - The Atlanta Hawks signed free agent forward/center Jelani McCoy on Monday and waived forward Anthony Miller.	CONTRADICTION
2324	This example is Business	The Fortress Sports Fund, set up to acquire a 40 percent stake in English soccer club Everton for \$36.4 million, said Monday that neither Russian pulp magnate Boris Zingarevich nor his son Anton had invested money in the fund.	CONTRADICTION
2325	This example is Business	 NEW YORK (Sports Network) - The NFL handed down fines to 15  players involved in a scuffle between the Minnesota Vikings and  Chicago Bears on Sept. 26.	CONTRADICTION
2326	This example is Sci/Tech	Pittsburgh, PA (Sports Network) - Pittsburgh Steelers running back Duce Staley missed his fourth straight game Sunday with a bruised hamstring, but Jerome  quot;The Bus quot; Bettis ran for 100 yards and a score in Pittsburgh #39;s 16-7 victory over Washington.	CONTRADICTION
2327	This example is World	New York, NY (Sports Network) - Indianapolis Colts quarterback Peyton Manning headlines the AFC Players of the Month for November.	CONTRADICTION
2328	This example is Business	 MADISON, Wisconsin (Sports Network) - Anthony Davis ran for  122 yards and two touchdowns to lead No. 6 Wisconsin over  Northwestern, 24-12, to celebrate Homecoming weekend at Camp  Randall Stadium.	CONTRADICTION
2329	This example is World	Pro baseball: Texas vs. Red Sox at Fenway Park, 7 p.m.; International League -- Rochester vs. Pawtucket at McCoy Stadium, Pawtucket, R.I., 7 p.m.	CONTRADICTION
2330	This example is Sci/Tech	London, England (Sports Network) - Not much was expected from Everton this season, especially after the departure of star striker Wayne Rooney to Manchester United.	CONTRADICTION
2331	This example is Business	BASEBALL Boston (AL): Activated P Scott Williamson from the 60-day disabled list; designated INF Earl Snyder for assignment. Houston (NL): Activated P Dan Miceli from the 15-day DL.	CONTRADICTION
2332	This example is World	BASEBALL Cincinnati (NL): Announced P Mike Matthews and P Aaron Myette refused outright assignment to Louisville (IL). Cleveland (AL): Declined to pick up the option on SS Omar Vizquel. Montreal (NL): Released P Dan Smith. Pittsburgh (NL): Released P Nelson Figueroa.	CONTRADICTION
2333	This example is Business	PC World - Anti-spyware company had granted another company rights to its software.	CONTRADICTION
2334	This example is Sports	PC World - PC and home theater make sleek package, while new portable music devices abound.	CONTRADICTION
2335	This example is World	NEW YORK Sept. 3, 2004 - Kevin Brown #39;s frustrating season finally reached a boiling point, and now his hot temper could cost the New York Yankees at the most important time.	CONTRADICTION
2336	This example is Business	Motorsport.com. The Contract Recognition Board (CRB) hearing of the Jenson Button/BAR/Williams case has been adjourned until October 16th.	CONTRADICTION
2337	This example is Business	Indianapolis, IN (Sports Network) - The Indiana Pacers try to win their second straight game tonight, as they host Kevin Garnett and the Minnesota Timberwolves in the third of a four-game homestand at Conseco Fieldhouse.	CONTRADICTION
2338	This example is Business	SPORTS NETWORK - The Cleveland Indians on Friday agreed to a one-year contract with reliever Bob Howry. Howry, who was eligible for salary arbitration, went 4-2 with a 2.74 earned-run average in 37 games this past season.	CONTRADICTION
2339	This example is Business	World number one Roger Federer thumped second-ranked Andy Roddick in straight sets 6-4, 6-0 to win the Thailand Open in Bangkok on Sunday.	CONTRADICTION
2340	This example is Business	CBC SPORTS ONLINE - After spending the last seven seasons with the New York Mets, Al Leiter was feeling a little nostalgic. Leiter signed a one-year contract with the Florida Marlins, a team he helped lead to a World Series title in 1997.	CONTRADICTION
2341	This example is Sci/Tech	Inverness, Scotland (Sports Network) - Rangers squandered a chance to return to the top of the table Sunday as it was held at Inverness, 1-1.	CONTRADICTION
2342	This example is World	Livingston, Scotland (Sports Network) - Livingston hired former Scotland and Rangers defender Richard Gough to be its new head coach on Tuesday.	CONTRADICTION
2343	This example is Sci/Tech	Eindhoven, the Netherlands (Sports Network) - American winger DaMarcus Beasley scored his second Eredivisie goal during PSV Eindhoven #39;s 3-0 win over FC Groningen on Saturday.	CONTRADICTION
2344	This example is Sci/Tech	St. Louis, MO (Sports Network) - Hector Luna tripled and scored the winning run on Reggie Sanders #39; pinch-hit single in the 11th inning, as the St.	CONTRADICTION
2345	This example is World	 EAST ST. LOUIS, Ill. (Sports Network) - Former St. Louis  Blues forward Mike Danton has been sentenced to 7 1/2 years in  prison for concocting a murder-for-hire plot against his agent.	CONTRADICTION
2346	This example is Business	Sports India, Cricket: Nagpur, Oct 24 : Master blaster Sachin Tendulkar has said that he had prepared himself well for the Nagpur test by undergoing intense practice sessions over the last three-four days.	CONTRADICTION
2347	This example is Business	Miami, FL (Sports Network) - Mike Lowell #39;s contract with the Florida Marlins is no longer contingent on the team getting a new stadium.	CONTRADICTION
2348	This example is Sci/Tech	Matt Gutierrez will start at quarterback for the University of Michigan on Saturday against Miami (Ohio). It #39;s right up there with  quot;dog bites man quot; on the surprise scale.	CONTRADICTION
2349	This example is World	London, England (Sports Network) - Disappointing Porto will meet a confident Chelsea side led by its former coach at Stamford Bridge on Wednesday as Matchday 2 continues.	CONTRADICTION
2350	This example is Business	 ORLANDO, Fla. (Sports Network) - Heath Miller of Virginia  was named the winner of the John Mackey Award as the nation's  top tight end.	CONTRADICTION
2351	This example is World	CLEVELAND  #151; This area is football #146;s mecca  #151; the Hall of Fame is about an hour away, in Canton  #151; yet the fans here have been deprived of good football for so long.	CONTRADICTION
2352	This example is Sports	SEPTEMBER 08, 2004 (COMPUTERWORLD) - Open-source software start-up SugarCRM Inc. will release the first commercial enterprise version of its Linux-based open-source CRM application tomorrow, starting at \$149 per seat for the first year.	CONTRADICTION
2353	This example is World	 ASHBURN, Va. (Sports Network) - Washington Redskins  linebacker LaVar Arrington and kicker John Hall are listed as  doubtful for Sunday's game versus the Green Bay Packers.	CONTRADICTION
2354	This example is Sports	Champ Car World Champion Paul Tracy has shaken off a terrible practice session to qualify fastest for the Gold Coast Indy. Tracy hit a tire barrier towards the end of the opening 15-minute practice session, damaging his nosecone.	CONTRADICTION
2355	This example is World	Computer Sciences Corp. won a \$1.35 billion contract to manage phone and computer networks for Ascension Health, the biggest US nonprofit health care system.	CONTRADICTION
2356	This example is World	 MONTREAL (Sports Network) - The Chicago Cubs acquired  catcher Mike DiFelice from the Detroit Tigers and outfielder  Ben Grieve from Milwaukee, both for a player to be named later,  Tuesday.	CONTRADICTION
2357	This example is Sci/Tech	 JACKSONVILLE, Fla. (Sports Network) - In a surprising turn  of events, Urban Meyer is expected to be named head football  coach at the University of Florida.	CONTRADICTION
2358	This example is Sci/Tech	BASEBALL Anaheim (AL): Waived INF Adam Riggs. Colorado (NL): Declined 2005 option on P Steve Reed.	CONTRADICTION
2359	This example is Sci/Tech	 WASHINGTON (Sports Network) - Owners of Major League  Baseball's more than 30 teams did not vote as scheduled  Thursday on the proposed move of the Montreal Expos franchise  to Washington, DC.	CONTRADICTION
