textid	pair	text	label
2340	This example is Sci/Tech	AP - The shares of e-commerce comparison site Shopping.com Ltd. surged 60 percent in their stock market debut Tuesday amid signs investors may have renewed affection for Internet companies.	CONTRADICTION
2341	This example is Sports	They're on a list, and they want to tell us all about it	CONTRADICTION
2342	This example is World	Enterprises are opening up to open source alternatives to commercial software, panelists said at the SDForum conference Open Source Entering the Mainstream, held in Santa Clara, Calif., last week.	CONTRADICTION
2343	This example is Sci/Tech	The BBC's teletext service, Ceefax, celebrates 30 years as tributes pour in from the worlds of news and sport.	CONTRADICTION
2344	This example is Business	Internet giant Yahoo is introducing new search engine tools that will enable users to create personal folders and share their favorite links with others.	CONTRADICTION
2345	This example is Sci/Tech	The following activities will take place in the area this week. Events are listed as space allows.	CONTRADICTION
2346	This example is World	With just six business days remaining in the current calendar quarter, it's easy to spot the investors holding lots of technology stocks. They're the ones holding their breath.	CONTRADICTION
2347	This example is Sports	3Com Corp. , a maker of switches for corporate data networks, and PC-Tel Inc. agreed to end patent-infringement lawsuits. Each agreed to license the other's modem-related patents that were part of the litigation, which began in March 2003. PC-Tel also will supply wireless software and antennas to 3Com. PC-Tel will record as revenue during this quarter \$3.2 million it had ...	CONTRADICTION
2348	This example is Sci/Tech	We try not to make assumptions, but can we all agree that Mariano Rivera's commute to work yesterday was a little bit easier and decidedly less stressful than the one the day before?	CONTRADICTION
2349	This example is Business	NCAA president Myles Brand is urging athletic directors to take a closer look at minority coaching candidates this year.	CONTRADICTION
2350	This example is Sports	It is with the greatest pleasure that I write to you today. Our successes of late have been many and profound, and your advice has helped further our cause immensely. As Our Father Below requested, I have compiled a list of our recent successes and victories. It is difficult to express in words how excited I am at our prospects. 	CONTRADICTION
2351	This example is Sci/Tech	I have developed a tool to assist in evaluating the effects of BPL on a radio receiving installation. The tool allows you to determine using your own Antenna and receiver installation parameters, the effect that BPL might have on your installation.	CONTRADICTION
2352	This example is Sports	Some advocates involved in the case were arguing that even though their legal argument may fail, the entertainment industry will actually win in the long run, as P2P networks will evolve, as 	CONTRADICTION
2353	This example is World	Soon you'll have the ability to pinpoint a car's or a person's location to within less than three inches using handheld devices.	CONTRADICTION
2354	This example is Business	In one fell swoosh. Nike (nyse: NKE - news - people ) said its President and Chief Executive Phil Knight, 66, will relinquish those posts.	CONTRADICTION
2355	This example is Sci/Tech	XM Satellite Radio Holdings Inc. will soon begin broadcasting some of its stations to subscribers over the Internet, fresh on the heels of the company #39;s discontinuation of a receiver for PCs that some users 	CONTRADICTION
2356	This example is Business	IBM aims to gain more gain insight and information in this arena, as many companies have implemented numerous content management systems.	CONTRADICTION
2357	This example is Business	AFP - The death toll from Russia's school hostage crisis climbed to at least 394 as grieving relatives prepared to bury the first victims while others sifted through overwhelmed morgues for their lost loved ones.	CONTRADICTION
2358	This example is Sci/Tech	Reuters - A Russian supply ship docked with the\International Space Station on Saturday, delivering food and\fuel to the two astronauts living there, mission control said.	CONTRADICTION
2359	This example is Sports	Pollen from a genetically modified grass has blown on the wind and pollinated other grasses up to 21 kilometres away, says a new study.	CONTRADICTION
2360	This example is World	Soon you could be using your mobile phone on flights as easily as you do on the High Street. A two-year investigation has shown that mobiles can be used on planes without interfering with navigation systems.	CONTRADICTION
2361	This example is Sports	IBM on Friday is scheduled to make available early versions of three grid-based technologies intended to help corporate and third-party developers better manage grid-based resources as a way to solve large and compute-intensive problems.	CONTRADICTION
